transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
13f41f7a-6e92-4a69-b237-6e96e482dcb6,2025-05-01 17:01:06,883.85,SEK,SE8902LACW59549122762926,GB17EJRI44896624354020,Sweden,Luleå,Germany,Daviston,outgoing,
ca2741af-8c6a-4463-be99-a8cd1c31808c,2025-05-01 17:03:00,551.9,SEK,SE8902LACW59549122762926,GB17ZGWP82930479431793,Sweden,Linköping,Germany,Janetmouth,outgoing,
470a497a-a4e8-434e-b2d5-90cb4397fded,2025-05-01 17:04:06,721.67,SEK,SE8902LACW59549122762926,GB30DCRB51006499757708,Sweden,Skövde,Germany,Ortizberg,outgoing,
8f72597f-ee13-4f86-87a0-e6013c8716d7,2025-05-01 17:02:02,667.74,SEK,SE8902LACW59549122762926,GB86YIOK84607895273717,Sweden,Göteborg,Germany,,incoming,
92b5d57d-7913-4886-8754-693b97833844,2025-05-01 17:02:40,279.8,SEK,SE8902LACW59549122762926,GB20WSXA87667216822224,Sweden,Nyköping,Germany,Mercerberg,incoming,
eb0480dc-7fd5-4bce-b2fd-62de3a3e93df,2025-05-01 17:01:58,341.7,SEK,SE8902LACW59549122762926,GB02EGDE10348266076302,Sweden,Göteborg,Germany,East Bradley,outgoing,
a39b0d14-6197-4b19-af9c-23fb6b6d12b4,2025-05-01 17:01:50,611.93,SEK,SE8902LACW59549122762926,GB84UVVE61196323113317,Sweden,Luleå,Germany,Wendyview,outgoing,
25c4574c-4c4f-4949-90d8-a569c0be2125,2025-05-01 17:02:49,883.28,SEK,SE8902LACW59549122762926,GB82LZXO20625698808430,Sweden,Landskrona,Germany,Whitestad,outgoing,
116d976a-2be5-4757-9a86-1ec1a48b3b7e,2025-05-01 17:03:15,611.72,SEK,SE8902LACW59549122762926,GB52VCIV02185563016715,Sweden,Helsingborg,Germany,Port Michelle,outgoing,
c0175be7-d001-4da3-80b2-d352646445e4,2025-05-01 17:02:19,754.46,SEK,SE8902LACW59549122762926,GB71KMON12092128768624,Sweden,Lidköping,Germany,New Stephaniefort,outgoing,
922daed1-606e-4bea-a5cf-85cd3aa07b92,2025-01-25 11:00:23,730.61,SEK,SE8902VYBF24172056441453,GB93ZZWV36911600146407,Sweden,Växjö,Germany,Quinnton,outgoing,
295b61f9-ec5b-4fbb-9c6e-942c5f9f5ca4,2025-01-25 11:02:08,702.61,SEK,SE8902VYBF24172056441453,GB70KBFI72743084655997,Sweden,Eskilstuna,Germany,Jerryview,outgoing,
afe94a85-446a-4f0a-bd09-8877a8ce7303,2025-01-25 11:02:40,412.53,SEK,SE8902VYBF24172056441453,GB56USDQ48068440368611,Sweden,Borlänge,Germany,Wilsonberg,outgoing,
ca35e772-0915-4410-8743-598825164abb,2025-01-25 11:00:37,181.71,SEK,SE8902VYBF24172056441453,GB34VINC11888233297125,Sweden,Skövde,Germany,New Matthew,incoming,
5424c411-c6b5-472e-86f5-ed76be4aa6c6,2022-06-07 11:01:33,874.94,SEK,SE8902VYBF24172056441453,GB95SDTD79627473947391,Sweden,Falun,Germany,Wheelershire,outgoing,
01a28f79-088f-4027-b70d-e2f0636ab7a1,2025-01-25 11:01:40,131.48,SEK,SE8902VYBF24172056441453,GB79AYXL46188007658129,Sweden,Umeå,Germany,,outgoing,Mobile recharge
e28c8b13-563b-4e80-b2c2-6f0aaadc4010,2025-01-25 11:03:14,747.32,SEK,SE8902VYBF24172056441453,GB69BFJZ19779825147027,Sweden,Helsingborg,Germany,East Randy,outgoing,
2e18a7a1-a705-4dc6-a252-224d0cf761e3,2025-01-25 11:00:30,832.0,SEK,SE8902VYBF24172056441453,GB77WOWK12901365761738,Sweden,Motala,Germany,Byrdland,outgoing,
350cb289-6190-4b80-aea7-f5cdd051e5a5,2025-01-25 11:02:20,309.17,SEK,SE8902VYBF24172056441453,GB03IXZR72964906648507,Sweden,Södertälje,Germany,Megantown,incoming,
e5e9671e-ecc4-4662-9b0a-344161a25835,2025-01-25 11:02:48,769.11,SEK,SE8902VYBF24172056441453,GB53CHCM60553716469395,Sweden,Alingsås,,West Georgeport,incoming,Online purchase
cf214d61-3242-432e-b1bd-cb163912fb17,2025-01-25 11:03:55,220.76,SEK,SE8902VYBF24172056441453,GB57JBGI68688468562002,Sweden,Karlskoga,Germany,Brownside,incoming,
7b8cc092-2e50-4619-a484-8140619886e5,2025-01-25 11:03:34,732.06,SEK,SE8902VYBF24172056441453,GB22QJSB03791179314835,Sweden,Stockholm,Germany,Smithmouth,outgoing,
3cb0c3a6-5f62-496f-9b5f-ee3c963cae9b,2025-01-25 11:04:21,606.55,SEK,SE8902VYBF24172056441453,GB95XAWE83669042793909,Sweden,,Germany,East Rachel,incoming,Consulting fee
9f36e240-820a-4dbf-883b-1fc47f6122fd,2025-01-25 11:01:22,986.84,SEK,SE8902VYBF24172056441453,GB56VRWJ60272375534602,Sweden,Landskrona,Germany,Lake Suzanne,outgoing,
0356c7f0-69b7-4600-815a-74fd0dc9b55c,2025-01-25 11:04:11,134.26,SEK,SE8902VYBF24172056441453,GB91ULXF23704724776114,Sweden,Kristianstad,Germany,Kimchester,outgoing,
98a3eee4-aa72-492e-b2fe-a58800b9f35e,2025-04-04 09:03:12,153.19,SEK,SE8902DYMK28727836359365,GB27MLVQ98999177807577,Sweden,,Germany,Lake Julie,outgoing,Consulting fee
a55da42e-f531-4fa9-8afb-87c15aa26ce5,2025-04-04 09:00:07,963.86,SEK,SE8902DYMK28727836359365,GB56OUFF49082654601258,Sweden,Norrköping,Germany,New Ryanview,outgoing,
efd64041-4d59-4499-8b49-133756f9b4a4,2025-04-04 09:04:16,945.23,SEK,SE8902DYMK28727836359365,GB73MILP69287388949579,Sweden,Piteå,Germany,Ryanville,outgoing,
1a54a0c8-2cf7-4803-a39c-0a1a4a0e5a62,2025-04-04 09:00:02,947.01,SEK,SE8902DYMK28727836359365,GB72IVGZ72330222561733,Sweden,Karlskrona,Germany,South Christian,outgoing,
ad88253a-6b50-49a2-ab5c-6a236028dac4,2025-04-04 09:04:00,659.8,SEK,SE8902DYMK28727836359365,GB16FTSL25350029772844,Sweden,Halmstad,Germany,Mendozastad,outgoing,
8518285d-590f-445f-82d2-5ca57feef7f0,2025-04-04 09:02:28,446.36,SEK,SE8902DYMK28727836359365,GB90LUNC03357161825912,Sweden,Mölndal,Germany,New Stevenmouth,incoming,
4256fa1e-f870-46ba-87de-c0a21080785c,2025-04-04 09:04:41,151.07,SEK,SE8902DYMK28727836359365,GB35LKOA25060758682781,Sweden,Örnsköldsvik,Germany,New Melissabury,outgoing,
736321e3-22a5-45b4-9af4-3802008fb851,2025-04-04 09:04:11,834.31,SEK,SE8902DYMK28727836359365,GB59UWYV01758142973885,Sweden,Örnsköldsvik,Germany,Fosterborough,outgoing,
0b7e589f-912d-4f3f-8a56-a7d0c271dfdf,2025-04-04 09:01:13,139.57,SEK,SE8902DYMK28727836359365,GB71JGTV72414560719217,Sweden,Borås,Germany,North Colton,incoming,
e264519d-d43e-48c7-b51b-0004b5f3c10b,2025-04-04 09:01:24,912.35,SEK,SE8902DYMK28727836359365,GB06SUXS35994725129202,Sweden,,Germany,Francisville,outgoing,
89d9f990-9c54-4f9a-a385-b569ab1c085b,2025-04-04 09:00:23,871.03,SEK,SE8902DYMK28727836359365,GB80RZFY53310041874310,Sweden,Gävle,Germany,West Davidmouth,outgoing,
b931a073-0458-43eb-8e10-d3a23c58256d,2025-04-04 09:01:40,356.3,SEK,SE8902DYMK28727836359365,GB89XNSJ16826462324876,Sweden,Eskilstuna,Germany,North Timothy,outgoing,
ffc95bfb-806f-4210-addb-80cf0011e045,2025-04-27 13:00:51,655.12,SEK,SE8902GYOM68592348894619,GB41XHZI68269505475512,Sweden,Kalmar,Germany,Virginiachester,outgoing,
6b8f265f-3125-4d1b-b241-02356e41768a,2025-04-27 13:04:21,745.38,SEK,SE8902GYOM68592348894619,GB97FLVA26857022720185,Sweden,Örnsköldsvik,Germany,Lake Daniellestad,outgoing,
9378d640-263b-41b5-8d7e-330abc44115b,2025-04-27 13:00:53,539.91,SEK,SE8902GYOM68592348894619,GB02GWNP80699195658308,Sweden,,Germany,New Kennethton,outgoing,Reimbursement for travel
369f4aac-d9b1-4770-8afd-d107ed01c87b,2025-04-27 13:02:16,976.08,SEK,SE8902GYOM68592348894619,GB80UGIG76472169029229,Sweden,Alingsås,Germany,South Christina,incoming,
b774b55f-1b91-4441-aa06-ec6ee3e8ee98,2025-04-27 13:00:44,282.89,SEK,SE8902GYOM68592348894619,GB87ATHS75446227700410,Sweden,Östersund,Germany,East Eric,incoming,
aae8c04f-7c6b-4884-a758-0e5a0e60c3f3,2025-04-27 13:01:31,106.81,SEK,SE8902GYOM68592348894619,GB88PQTH00253314606001,Sweden,Kristianstad,,Williamsview,incoming,Rent transfer
6ee35ff8-a03b-4a00-b848-3328c502fe95,2025-04-27 13:01:09,461.57,SEK,SE8902GYOM68592348894619,GB30VQTM42642161700004,Sweden,Lidköping,Germany,East Debrastad,outgoing,
f1b61e4f-8703-457a-947b-4e4df51fa732,2025-04-27 13:01:16,953.66,SEK,SE8902GYOM68592348894619,GB91TBGR59181372785327,Sweden,Göteborg,Germany,,incoming,Salary payment
769445c9-0a47-4645-b14e-547ec19b2d7e,2025-04-27 13:00:09,388.17,SEK,SE8902GYOM68592348894619,GB21JVCI28752544598369,Sweden,Skellefteå,Germany,East Alisonside,outgoing,
ce242008-e455-45c7-ab4a-185bbab16f6b,2025-02-12 12:02:49,594.52,SEK,SE8902TOSX14314674232363,GB05ILSD13255520593521,Sweden,Sundsvall,Germany,Allenmouth,incoming,
725b701f-5f36-4e03-8d96-89842cfe4af6,2025-02-12 12:01:49,892.76,SEK,SE8902TOSX14314674232363,GB57UZSW55302403785827,Sweden,Lund,Germany,Port Todd,incoming,
e5d322fd-4d2d-4d87-9759-c862e464896a,2025-02-12 12:01:31,408.88,SEK,SE8902TOSX14314674232363,GB82WZYE05625366255112,Sweden,Västerås,Germany,New Kristen,outgoing,
bd7bd13b-b163-4ca5-a12b-7ae6e6c54899,2025-02-12 12:02:55,855.99,SEK,SE8902TOSX14314674232363,GB63UIQU31963177596526,Sweden,Karlskoga,,North Sergio,incoming,Mobile recharge
548ad47c-4112-4e70-baa4-edd9fcd4ea24,2025-02-12 12:01:46,782.39,SEK,SE8902TOSX14314674232363,GB18GZNZ27910531983903,Sweden,Landskrona,Germany,East Anitabury,outgoing,
7d7174e2-4a35-434d-9752-59fa2a330ea5,2025-02-12 12:01:43,617.37,SEK,SE8902TOSX14314674232363,GB74KITE57366119696563,Sweden,Lidingö,Germany,Port Michaelside,incoming,
578bea53-572b-4787-bac0-861e59475565,2025-02-12 12:04:22,173.93,SEK,SE8902TOSX14314674232363,GB02QVYU86677110309390,,Trollhättan,Germany,Loritown,incoming,Mobile recharge
d4e7f897-6ff5-4cc7-9be3-a63a5ec4b203,2025-02-12 12:01:05,714.2,SEK,SE8902TOSX14314674232363,GB69MUMO66287764686372,Sweden,Västerås,Germany,East Janiceburgh,outgoing,
7c6135e6-f76e-44d2-a133-a3a1af4b29bc,2025-02-12 12:00:18,700.59,SEK,SE8902TOSX14314674232363,GB62VOPU81810175370417,Sweden,Södertälje,Germany,Thomaschester,outgoing,
d60231ce-6201-48cf-a248-7f88079f9044,2025-02-12 12:03:57,576.37,SEK,SE8902TOSX14314674232363,GB85BZOI57402637263782,Sweden,Piteå,Germany,Thompsonport,outgoing,
b55d86c8-bdfa-449e-8638-1e7a663e6d40,2025-01-01 10:04:57,894.04,SEK,SE8902GGVM41036620748091,GB23KIFK34328565279576,Sweden,Landskrona,Germany,Millerborough,outgoing,
0fd2d798-fea2-4fb3-bde7-526a0bcb83ec,2025-01-01 10:01:32,775.1,SEK,SE8902GGVM41036620748091,GB55IBIN00361167502208,Sweden,Sundsvall,Germany,New Justin,outgoing,
903bff2e-c59d-442e-9700-aa26d20d05af,2025-01-01 10:02:18,964.18,SEK,SE8902GGVM41036620748091,GB48RCRF70868121049726,Sweden,Norrköping,Germany,East Calvin,incoming,
99d99b04-da45-477a-90d1-3f60acf9f2a5,2025-01-01 10:03:41,140.45,SEK,SE8902GGVM41036620748091,GB64LJNZ76147459092532,Sweden,Skellefteå,Germany,Johnport,incoming,
9f77e526-e854-480b-91d1-2c77512d81eb,2025-01-01 10:04:56,598.04,SEK,SE8902GGVM41036620748091,GB79NGOW19369615058544,Sweden,Norrköping,Germany,Vargastown,outgoing,
981e153f-2b79-42a8-900e-e7fe491724d0,2025-01-01 10:03:26,849.64,SEK,SE8902GGVM41036620748091,GB45AOIV73892868250658,Sweden,Sandviken,Germany,Lake Andrewside,incoming,
f777b112-38e9-42ea-8c95-aa0fbc7292a5,2025-01-01 10:02:24,979.2,SEK,SE8902GGVM41036620748091,GB41IIUF97670944714181,Sweden,Jönköping,,Port Brian,outgoing,Mobile recharge
0da425ef-1310-4d7c-a937-e607b5815850,2025-01-01 10:04:46,364.87,SEK,SE8902GGVM41036620748091,GB17JRHP67338858742899,Sweden,Växjö,Germany,Lake Jackiemouth,outgoing,
14a4c027-7d8b-4386-a4e5-666f6c940bae,2025-01-01 10:03:16,757.66,SEK,SE8902GGVM41036620748091,GB10ZCMK51514726732021,Sweden,Landskrona,Germany,Smithbury,incoming,
73bd2a90-5255-4fcf-9bf0-7aa046c405ef,2025-01-01 10:03:09,387.75,SEK,SE8902GGVM41036620748091,GB24VTFZ70321334103564,Sweden,Lidingö,Germany,Franciscoville,outgoing,
d7dd1c00-4920-471f-84a1-e9adc74cbff9,2025-01-01 10:00:44,986.89,SEK,SE8902GGVM41036620748091,GB59CPGY37166715196264,Sweden,Uppsala,Germany,Meganstad,outgoing,
345a7c21-9602-4e80-8fcb-6e1b8bcafe33,2025-01-01 10:01:25,805.29,SEK,SE8902GGVM41036620748091,GB88HIHE76891957716182,Sweden,Växjö,Germany,New Yvette,incoming,
583c5ce1-653a-4635-ad5f-bb9ce1118656,2025-01-01 10:04:33,692.05,SEK,SE8902GGVM41036620748091,GB68MVGW96385744878091,Sweden,Växjö,Germany,Richardside,incoming,
19e5b917-0863-4bc3-8012-f478dd15294d,2025-01-22 10:02:24,255.8,SEK,SE8902FQVQ38132937638029,GB90WYXE36804316153094,Sweden,Skellefteå,Germany,Wilsonstad,incoming,
833dedc5-c53d-4367-acd8-4b5d95104f71,2025-01-22 10:01:50,570.38,SEK,SE8902FQVQ38132937638029,GB50PJSI50344650040042,Sweden,Malmö,Germany,East Justinmouth,incoming,
80299906-48a5-44d3-9630-666823732b7e,2025-01-22 10:03:40,634.51,SEK,SE8902FQVQ38132937638029,GB30FEJZ75702325415663,Sweden,Södertälje,Germany,West Dawn,outgoing,
182a30f3-569d-4484-a5af-e503911f4325,2025-01-22 10:03:03,704.73,SEK,SE8902FQVQ38132937638029,GB52ITWQ34454302718979,Sweden,Malmö,Germany,Carlton,incoming,
e80830ba-5625-4ea4-a814-5a1cb6cc782f,2025-01-22 10:00:44,525.57,SEK,SE8902FQVQ38132937638029,GB72QMPY67964264164876,Sweden,Varberg,Germany,Lake Jillian,incoming,
4be4c57c-f5e4-4f7a-870e-13ae7fb5e2de,2025-01-22 10:00:27,150.07,SEK,SE8902FQVQ38132937638029,GB44AXXA56073213113691,Sweden,Karlskoga,Germany,South Fred,outgoing,
d97b4550-ffe2-4802-b5c5-86dc5ae24b0d,2025-01-22 10:01:42,676.01,SEK,SE8902FQVQ38132937638029,GB88TXPV31451994162305,Sweden,Trollhättan,Germany,Lake Terri,incoming,
38ff7aa2-4da0-4b4c-bf3a-3b85c1421dc6,2025-01-22 10:00:33,946.19,SEK,SE8902FQVQ38132937638029,GB42KCXU60088019178668,Sweden,Örnsköldsvik,Germany,West Meganmouth,outgoing,
3470cb5d-a47a-44c5-9ffe-29619423dc0c,2025-01-22 10:02:01,467.79,SEK,SE8902FQVQ38132937638029,GB03OQMA82271905840037,Sweden,Örnsköldsvik,Germany,Port Matthewtown,outgoing,
a4587c9e-d0ee-47de-aece-63c2afecf8bb,2025-01-22 10:05:00,885.18,SEK,SE8902FQVQ38132937638029,GB26AOBP96410003493657,Sweden,Luleå,Germany,Lisastad,outgoing,
1c9e30ff-f58d-4234-8d8d-932e0bba78b9,2025-01-22 10:01:36,731.67,SEK,SE8902FQVQ38132937638029,GB48JYLH27557130638540,Sweden,Malmö,Germany,Lake Lauren,incoming,
35b13ac2-2d1a-481d-964e-652913db1aba,2025-01-22 10:00:50,802.99,SEK,SE8902FQVQ38132937638029,GB69COES81204609679336,Sweden,Lidingö,Germany,North Melissa,outgoing,
d9058d3b-5494-40eb-b2b6-acf17056315d,2025-02-15 09:00:40,349.04,SEK,SE8902BXJC93392072105707,GB38KTSS37462724484990,Sweden,Helsingborg,Germany,Johnchester,incoming,
26db810b-5439-44ad-8ae1-3c7e023efae5,2025-02-15 09:01:41,249.91,SEK,SE8902BXJC93392072105707,GB80DUQX47394950435217,Sweden,Kristianstad,Germany,Alexishaven,outgoing,
eb44635c-a851-4bf6-b0c2-6a261a3070dc,2025-02-15 09:04:34,242.97,SEK,SE8902BXJC93392072105707,GB12GIXS79844567935932,Sweden,Trelleborg,Germany,Jamesburgh,incoming,
f415fb84-3de7-417b-ac71-065cfb375693,2025-02-15 09:02:45,869.46,SEK,SE8902BXJC93392072105707,GB38WIAT85266390298260,Sweden,Helsingborg,Germany,North Heatherview,outgoing,
72395924-dd61-430a-80ab-4080fc8da2f7,2025-02-15 09:01:27,130.68,SEK,SE8902BXJC93392072105707,GB45UBAD65857415656051,Sweden,Örebro,Germany,Malloryland,outgoing,
ba5cbfba-0319-4b3d-9951-217ad0bdb297,2025-02-15 09:03:15,798.92,SEK,SE8902BXJC93392072105707,GB19KCUD87578415069502,Sweden,Västerås,Germany,East Shelly,outgoing,
8bfdeafa-00b1-40f3-954e-98ab7aab3db4,2025-02-15 09:03:17,744.25,SEK,SE8902BXJC93392072105707,GB18XITF60893368955891,Sweden,Uppsala,Germany,North Diane,incoming,
325e0f07-6cef-4e64-8743-83fb57902fa5,2025-02-15 09:02:36,388.37,SEK,SE8902BXJC93392072105707,GB30UGNT83231675842089,Sweden,Karlstad,,South Ambershire,outgoing,Loan repayment
1eb3c2f5-7a2a-47c5-9b15-f85528dc118e,2025-02-15 09:03:53,120.83,SEK,SE8902BXJC93392072105707,GB74OVAB06652559955108,Sweden,Falun,Germany,Grimeston,outgoing,
3f1657d6-2b71-4596-abbd-0093b542f43c,2024-01-19 09:01:42,394.65,SEK,SE8902BXJC93392072105707,GB23HHBU80842160383669,Sweden,Skellefteå,Germany,Whitefort,incoming,
13263bc5-3848-44be-a8be-7dee2d1ae191,2025-02-15 09:04:57,383.28,SEK,SE8902BXJC93392072105707,GB35JUQX19065711041893,Sweden,Trelleborg,Germany,West Michaelchester,incoming,
1d756593-b7c4-4d19-9d7e-a5bf2594a339,2025-02-15 09:03:31,370.53,SEK,SE8902BXJC93392072105707,GB52TGRI32373372831902,Sweden,Göteborg,Germany,East Katherine,outgoing,
3277b980-5f24-439b-89e5-63d056b42115,2025-05-05 10:03:42,413.15,SEK,SE8902GWOF13656646987338,GB51UOQD16489319490540,Sweden,Falun,Germany,East Spencer,outgoing,
40252c33-3318-4849-917d-47355840e607,2025-05-05 10:04:57,472.05,SEK,SE8902GWOF13656646987338,GB52IRYA29190216374954,Sweden,Trelleborg,Germany,Russellchester,outgoing,
17b37161-295b-44a7-90ae-3e52998515c5,2025-05-05 10:02:02,666.98,SEK,SE8902GWOF13656646987338,GB97ERJQ27684211430222,Sweden,Lidingö,Germany,East Mary,incoming,
25eb1b02-8be9-4d9c-804a-7195333e8c0e,2025-05-05 10:04:44,326.65,SEK,SE8902GWOF13656646987338,GB64YOPY09267428781135,Sweden,Ängelholm,Germany,West Corey,outgoing,
2593ed02-26b1-49b8-b57a-554cac2d408b,2025-05-05 10:00:42,686.07,SEK,SE8902GWOF13656646987338,GB56XRTN58243398030495,Sweden,Karlstad,Germany,Romeromouth,outgoing,
26559c26-3c44-4706-91ef-8031fe390969,2025-05-05 10:01:15,327.24,SEK,SE8902GWOF13656646987338,GB85YUJO80816025411084,Sweden,Lidingö,Germany,,incoming,Subscription fee
cf12225d-7324-4226-b5c7-a24dfe9b2ce0,2023-08-23 10:01:11,393.19,SEK,SE8902GWOF13656646987338,GB23HRJY61139423171581,Sweden,Borås,Germany,Anthonyhaven,incoming,
499dd573-d5c5-44cb-8b8e-12e5ba204d99,2025-05-05 10:03:54,874.12,SEK,SE8902GWOF13656646987338,GB52HZSV77840080394262,Sweden,Gävle,Germany,Knightside,outgoing,
67a485c9-3935-4a79-9c73-9dcc08834de2,2025-05-05 10:04:41,869.23,SEK,SE8902GWOF13656646987338,GB69VCVC96154347629896,Sweden,Umeå,Germany,Brittanyhaven,outgoing,
cbea2a3b-3ad2-494d-b6fd-d91ef5d4b6e2,2025-05-05 10:02:19,806.94,SEK,SE8902GWOF13656646987338,GB10DYAP61113086555952,Sweden,Lund,Germany,North Marieshire,outgoing,
54d7d245-f96d-4063-ad65-0b8d1c534c36,2025-05-05 10:03:06,203.49,SEK,SE8902GWOF13656646987338,GB56UXPH82704804101947,Sweden,Gävle,Germany,,outgoing,Reimbursement for travel
d17e0252-f4fb-4439-b3ad-ea02b8c6ddc1,2025-05-05 10:03:37,691.64,SEK,SE8902GWOF13656646987338,GB06BMXW62211058062480,,Motala,Germany,East Jonathanbury,outgoing,Payment for invoice #5815
dae7b36c-f8f9-473a-85b9-6755ae29d9c2,2025-05-05 10:03:02,629.77,SEK,SE8902GWOF13656646987338,GB10THQF77508353821322,Sweden,Karlstad,Germany,South Sharontown,outgoing,
3adceb66-d858-424e-be87-1eed57b4bade,2025-05-05 10:01:45,924.66,SEK,SE8902GWOF13656646987338,GB08EJWP19633391155226,Sweden,Skövde,Germany,Calderontown,outgoing,
dcb2a8c9-77d5-4449-abcd-691b5164015e,2025-05-05 10:04:02,242.94,SEK,SE8902GWOF13656646987338,GB05UQKJ54860435415495,Sweden,Eskilstuna,Germany,Ashleyburgh,incoming,
a5a6b934-a9fe-4d62-84ce-4b63aadb52d7,2025-05-06 17:00:33,218.37,SEK,SE8902NNNO44225102810397,GB82IJGL01299569841159,Sweden,Umeå,Germany,Dalefurt,outgoing,
6bd59a58-9e13-4199-af1f-9fab599c25dd,2025-05-06 17:03:15,971.77,SEK,SE8902NNNO44225102810397,GB46DFNO45930475859522,Sweden,Gävle,,莉市,incoming,Utility bill
0a1e969e-949e-4e03-b76d-c2770c853bba,2025-05-06 17:02:34,400.54,SEK,SE8902NNNO44225102810397,GB10ADMV42383526067873,Sweden,Piteå,Germany,South Sabrina,outgoing,
8a7da3df-8a3f-4d43-9722-11f059235980,2025-05-06 17:01:25,466.26,SEK,SE8902NNNO44225102810397,GB44RBZF44670201559663,Sweden,Eskilstuna,Germany,Martinezstad,outgoing,
4c34a036-3ada-4888-9d6a-af5f487b4a58,2025-05-06 17:00:27,691.96,SEK,SE8902NNNO44225102810397,GB36UMGR48409081112449,,Uddevalla,Germany,Lake Stephanieborough,outgoing,Utility bill
50204fa6-58ef-4f14-81e0-a36711c0b022,2025-05-06 17:03:38,967.15,SEK,SE8902NNNO44225102810397,GB46SXLC17307182233910,Sweden,Södertälje,Germany,Woodsberg,incoming,
840c5fd5-98c3-43b1-8181-aa62255603f2,2025-05-06 17:04:28,755.24,SEK,SE8902NNNO44225102810397,GB97DMDS33170445814732,Sweden,Linköping,Germany,,outgoing,Rent transfer
6032b50f-c3be-439a-b1e3-bdc732c4f42d,2025-03-15 13:03:36,678.15,SEK,SE8902PEMO00496019465141,GB39AAYX29502204913638,Sweden,Karlskoga,,Jamesville,incoming,Freelance project payment
08441174-feff-40a0-a4b0-a05b31a127c7,2025-03-15 13:00:45,195.49,SEK,SE8902PEMO00496019465141,GB58ZECP66983183159424,Sweden,Malmö,Germany,Ashleymouth,outgoing,
9fa71e11-5bb7-4feb-9269-bd03d1bef077,2025-03-15 13:01:46,967.65,SEK,SE8902PEMO00496019465141,GB66ITFQ29199273009259,Sweden,Lidingö,Germany,,outgoing,Gift to family member
267fd650-f612-4e94-90ec-041f1c3a5d19,2025-03-15 13:03:33,907.94,SEK,SE8902PEMO00496019465141,GB27PVED90192896303312,Sweden,Helsingborg,Germany,Melissabury,outgoing,
79d16a7b-fe0f-43ef-8847-451b6b130b04,2025-03-15 13:01:24,854.95,SEK,SE8902PEMO00496019465141,GB60UCHU24597460123257,Sweden,Falun,Germany,New Matthewchester,incoming,
88fe0e84-b04d-4565-9c37-45313c298627,2025-03-15 13:03:48,706.9,SEK,SE8902PEMO00496019465141,GB18NFAC51996665300261,Sweden,Uppsala,Germany,Steveberg,outgoing,
a78b1717-62f7-4495-8d22-c624807f7883,2025-03-15 13:02:00,257.32,SEK,SE8902PEMO00496019465141,GB31HSHO25285978548837,Sweden,Norrköping,Germany,North Charles,outgoing,
aa2ff7e7-4fb7-4e5e-a8b2-73eaaf134786,2025-03-15 13:00:56,644.15,SEK,SE8902PEMO00496019465141,GB59VEFN81989494915209,Sweden,Falun,Germany,Carolynton,incoming,
91e33874-0471-4cc2-96e8-78165a4464f0,2025-03-15 13:01:51,803.16,SEK,SE8902PEMO00496019465141,GB35NBHI18225844200564,Sweden,Örnsköldsvik,Germany,Josephton,incoming,
181cc7df-cd89-4eb0-9379-bde7f0d7a38a,2025-03-15 13:02:11,158.47,SEK,SE8902PEMO00496019465141,GB44TFIM51008061236679,Sweden,Borlänge,Germany,Shirleyton,outgoing,
ee139b10-0f74-42da-b535-81bebfeeb183,2025-03-15 13:01:11,904.77,SEK,SE8902PEMO00496019465141,GB28REEH06979423103378,Sweden,Sundsvall,Germany,West Francisco,incoming,
9048495a-d8e2-48a0-8187-b760b6bea377,2025-03-15 13:04:13,813.05,SEK,SE8902PEMO00496019465141,GB84NVTB86908785590764,Sweden,Sundsvall,Germany,Laurenhaven,incoming,
59e62eda-bc48-47ac-b0c7-ce8a6a4d2a5e,2025-03-15 13:00:35,841.85,SEK,SE8902PEMO00496019465141,GB55FZRX84042635615918,,Motala,Germany,Trevorland,outgoing,Tax refund
ee3e86c0-2393-472b-be7a-91c8448e2c82,2025-03-15 13:03:24,312.49,SEK,SE8902PEMO00496019465141,GB80TVSF88591252935223,Sweden,Eskilstuna,Germany,East Sean,incoming,
7ec8a0da-9cfe-4459-a682-e5f73a309590,2025-03-04 17:01:24,826.6,SEK,SE8902CODF26383416794081,GB03TPBO36607757716136,Sweden,Göteborg,Germany,Santanaview,outgoing,
13a0ba08-e294-44ea-8747-c7c59c45a377,2025-03-04 17:04:16,592.86,SEK,SE8902CODF26383416794081,GB86DCWN47679326195222,Sweden,Växjö,Germany,Port Geraldborough,outgoing,
9696dec8-9dfe-4e3b-8421-a338a5e29809,2025-03-04 17:01:21,262.83,SEK,SE8902CODF26383416794081,GB82SWOC59011608082575,Sweden,Trelleborg,Germany,Sarahville,incoming,
2437f11e-421f-4fcd-af33-8bf68d9a77b7,2025-03-04 17:00:20,490.36,SEK,SE8902CODF26383416794081,GB91VDNF32712325505057,Sweden,,Germany,New Daniel,incoming,Subscription fee
c69df842-3c32-4b11-81ed-bb82dc4c01fd,2025-03-04 17:01:17,738.04,SEK,SE8902CODF26383416794081,GB84DXVX14684711407882,Sweden,Eskilstuna,Germany,Joneshaven,outgoing,
290dbc31-f589-48ee-bcdd-dfed5dd407b2,2025-03-04 17:03:55,493.29,SEK,SE8902CODF26383416794081,GB79KRAK81185376760604,Sweden,Östersund,Germany,長生郡長南町,outgoing,
